,sentence,label
0,"A small boy wearing a blue shirt plays in the kiddie pool. Based on that information, is the claim Boy in a pool ""Entailment"", ""Contradiction"", or ""Inconclusive""?","A female athlete is running after exiting a swimming pool. Based on that information, is the claim A small boy plays in a kiddie pool. ""Entailment"", ""Contradiction"", or ""Inconclusive""?
Response: contradiction
A boy in goggles plays in a pool. Based on that information, is the claim a boy in pool ""Entailment"", ""Contradiction"", or ""Inconclusive""?
Response: entailment
A little boy is splashing around in the water in a kiddie pool. Based on that information, is the claim A girl plays with her cat in an empty kiddie pool. ""Entailment"", ""Contradiction"", or ""Inconclusive""?
Response: contradiction

A small boy wearing a blue shirt plays in the kiddie pool. Based on that information, is the claim Boy in a pool ""Entailment"", ""Contradiction"", or ""Inconclusive""?
Response:  Entailment"
0,"Africans are walking down a dirt road with straw huts in the background. Based on that information, is the claim The  people are in Africa ""Entailment"", ""Contradiction"", or ""Inconclusive""?","Three people are walking down a dirt road in the country. Based on that information, is the claim They are running from the law. ""Entailment"", ""Contradiction"", or ""Inconclusive""?
Response: contradiction
Two girls are walking down a dirt road in a park. Based on that information, is the claim Two girls walking in a park. ""Entailment"", ""Contradiction"", or ""Inconclusive""?
Response: entailment
Several people walking down a dirt road Based on that information, is the claim the people are running uphill ""Entailment"", ""Contradiction"", or ""Inconclusive""?
Response: contradiction

Africans are walking down a dirt road with straw huts in the background. Based on that information, is the claim The  people are in Africa ""Entailment"", ""Contradiction"", or ""Inconclusive""?
Response:  Entailment"
0,"Men work on a city street. Based on that information, is the claim The men are working ""Entailment"", ""Contradiction"", or ""Inconclusive""?","Men picket in a city street. Based on that information, is the claim The men are on strike. ""Entailment"", ""Contradiction"", or ""Inconclusive""?
Response: inconclusive
Men are working near a dock. Based on that information, is the claim men work near the water ""Entailment"", ""Contradiction"", or ""Inconclusive""?
Response: entailment
Men wearing baseball caps work on a cement floor. Based on that information, is the claim The men are working on the windows. ""Entailment"", ""Contradiction"", or ""Inconclusive""?
Response: contradiction

Men work on a city street. Based on that information, is the claim The men are working ""Entailment"", ""Contradiction"", or ""Inconclusive""?
Response:  Entailment"
0,"Workers wearing orange vests work on fence. Based on that information, is the claim Guy sitting on fence. ""Entailment"", ""Contradiction"", or ""Inconclusive""?","Workers in orange vests work in a street. Based on that information, is the claim Some people are wearing vests and working. ""Entailment"", ""Contradiction"", or ""Inconclusive""?
Response: entailment
Workers in yellow vests do roadwork. Based on that information, is the claim workers in vests work on a building. ""Entailment"", ""Contradiction"", or ""Inconclusive""?
Response: contradiction
Two workers on ladders fix a fence. Based on that information, is the claim Workers are washing windows. ""Entailment"", ""Contradiction"", or ""Inconclusive""?
Response: contradiction

Workers wearing orange vests work on fence. Based on that information, is the claim Guy sitting on fence. ""Entailment"", ""Contradiction"", or ""Inconclusive""?
Response:  inconlusive"
0,"A dark-skinned man wearing a green cap backwards on his head grins in a crowd. Based on that information, is the claim The guy in the green cap just got home. ""Entailment"", ""Contradiction"", or ""Inconclusive""?","A man in a green cap and white t-shirt is pushing a food cart up the road. Based on that information, is the claim A man in a green cap is selling hotdogs. ""Entailment"", ""Contradiction"", or ""Inconclusive""?
Response: inconclusive
A man is sitting in the passenger seat of a car. Based on that information, is the claim A guy in a green cap is waiting in the passenger seat of a BMW. ""Entailment"", ""Contradiction"", or ""Inconclusive""?
Response: inconclusive
A swimmer in a blue head cap is racing others. Based on that information, is the claim A swimmer in a head cap is racing others. ""Entailment"", ""Contradiction"", or ""Inconclusive""?
Response: entailment

A dark-skinned man wearing a green cap backwards on his head grins in a crowd. Based on that information, is the claim The guy in the green cap just got home. ""Entailment"", ""Contradiction"", or ""Inconclusive""?
Response:  Conclusion cannot be drawn from this statement as it does not provide enough context to determine if he has"
0,"A fat woman wearing faint blue top is blowing soap bubble. Based on that information, is the claim A fat woman is wearing a shirt. ""Entailment"", ""Contradiction"", or ""Inconclusive""?","A man blowing a large bubble. Based on that information, is the claim A man is blowing a bubble. ""Entailment"", ""Contradiction"", or ""Inconclusive""?
Response: entailment
A woman blows a massive bubble. Based on that information, is the claim A woman is blowing a bubble from chewing gum. ""Entailment"", ""Contradiction"", or ""Inconclusive""?
Response: inconclusive
a large woman dances. Based on that information, is the claim the woman is fat ""Entailment"", ""Contradiction"", or ""Inconclusive""?
Response: entailment

A fat woman wearing faint blue top is blowing soap bubble. Based on that information, is the claim A fat woman is wearing a shirt. ""Entailment"", ""Contradiction"", or ""Inconclusive""?
Response:  Inconlusive"
0,"A man is swimming with a little girl wearing a pink life jacket in an indoor pool Based on that information, is the claim A man is swimming in an indoor pool. ""Entailment"", ""Contradiction"", or ""Inconclusive""?","A dog is swimming in an above ground pool. Based on that information, is the claim dog swimming in a pool ""Entailment"", ""Contradiction"", or ""Inconclusive""?
Response: entailment
A person swimming underwater in a swimming pool. Based on that information, is the claim A swimemr is underwater in a swimming pool ""Entailment"", ""Contradiction"", or ""Inconclusive""?
Response: entailment
A man is sunbathing next to a pool with a waterfall fountain. Based on that information, is the claim A man in laying by an indoor pool. ""Entailment"", ""Contradiction"", or ""Inconclusive""?
Response: contradiction

A man is swimming with a little girl wearing a pink life jacket in an indoor pool Based on that information, is the claim A man is swimming in an indoor pool. ""Entailment"", ""Contradiction"", or ""Inconclusive""?
Response:  Entailment"
0,"Man chopping wood with an axe. Based on that information, is the claim The man is chopping wood with a hammer. ""Entailment"", ""Contradiction"", or ""Inconclusive""?","Man in blue shirt is hitting a stump of wood with an axe. Based on that information, is the claim There is a man chopping some wood ""Entailment"", ""Contradiction"", or ""Inconclusive""?
Response: entailment
A son chops wood with an axe. Based on that information, is the claim A young person is chopping wood. ""Entailment"", ""Contradiction"", or ""Inconclusive""?
Response: inconclusive
A woman chops wood with an ax. Based on that information, is the claim the woman is chopping wood ""Entailment"", ""Contradiction"", or ""Inconclusive""?
Response: entailment

Man chopping wood with an axe. Based on that information, is the claim The man is chopping wood with a hammer. ""Entailment"", ""Contradiction"", or ""Inconclusive""?
Response:  Contradictions"
0,"An older gentleman wearing a hat is walking on crutches next to a busy street. Based on that information, is the claim A man on crutches is trying to cross the street. ""Entailment"", ""Contradiction"", or ""Inconclusive""?","A person on crutches showing his beliefs on the street. Based on that information, is the claim A person is protesting to people walking by ""Entailment"", ""Contradiction"", or ""Inconclusive""?
Response: inconclusive
A car is parked and behind it, a woman is walking next to a man on a bike. Based on that information, is the claim She is trying to cross the street. ""Entailment"", ""Contradiction"", or ""Inconclusive""?
Response: inconclusive
A man on crutches is reading the paper. Based on that information, is the claim The man is outside a hospital ""Entailment"", ""Contradiction"", or ""Inconclusive""?
Response: inconclusive

An older gentleman wearing a hat is walking on crutches next to a busy street. Based on that information, is the claim A man on crutches is trying to cross the street. ""Entailment"", ""Contradiction"", or ""Inconclusive""?
Response:  Entailment"
0,"Two workers stretch the canvas of the advertising billboard for free range chickens to be appended on a billboard. Based on that information, is the claim These two men are relaxing by the pool. ""Entailment"", ""Contradiction"", or ""Inconclusive""?","Two children relaxing by the pool. Based on that information, is the claim Two kids by the pool. ""Entailment"", ""Contradiction"", or ""Inconclusive""?
Response: entailment
People relaxing along the waterway. Based on that information, is the claim People relaxing by a pool. ""Entailment"", ""Contradiction"", or ""Inconclusive""?
Response: contradiction
These two men are waiting for the train to stop. Based on that information, is the claim Two men are sitting on a bench. ""Entailment"", ""Contradiction"", or ""Inconclusive""?
Response: inconclusive

Two workers stretch the canvas of the advertising billboard for free range chickens to be appended on a billboard. Based on that information, is the claim These two men are relaxing by the pool. ""Entailment"", ""Contradiction"", or ""Inconclusive""?
Response:  Entailment"
0,"A young cowboy is riding bucking bronco in an arena. Based on that information, is the claim A cowboy is swimming in the arena ""Entailment"", ""Contradiction"", or ""Inconclusive""?","A cowboy is riding a brown bucking bronco in an arena full of people. Based on that information, is the claim The cowboy is riding a bronco. ""Entailment"", ""Contradiction"", or ""Inconclusive""?
Response: entailment
A cowboy is riding a bucking bronco at the rodeo. Based on that information, is the claim A cowboy is on top of an animal ""Entailment"", ""Contradiction"", or ""Inconclusive""?
Response: entailment
A blond cowboy is riding a bucking bronco at the rodeo. Based on that information, is the claim A blonde cowboy riding a bucking bronco at a rodeo outdoors. ""Entailment"", ""Contradiction"", or ""Inconclusive""?
Response: entailment

A young cowboy is riding bucking bronco in an arena. Based on that information, is the claim A cowboy is swimming in the arena ""Entailment"", ""Contradiction"", or ""Inconclusive""?
Response:  Inconlusive"
0,"A young man, wearing a T-shirt that says Joplin, plays the guitar in front of a large amplifier. Based on that information, is the claim The young man is a guitar player ""Entailment"", ""Contradiction"", or ""Inconclusive""?","A man plays a guitar in a common area. Based on that information, is the claim The guitar is old. ""Entailment"", ""Contradiction"", or ""Inconclusive""?
Response: inconclusive
A young lady playing guitar on a stage in a park. Based on that information, is the claim A musician plays guitar outdoors. ""Entailment"", ""Contradiction"", or ""Inconclusive""?
Response: entailment
A man in a black T-shirt playing the guitar. Based on that information, is the claim A young man playing the guitar on state. ""Entailment"", ""Contradiction"", or ""Inconclusive""?
Response: inconclusive

A young man, wearing a T-shirt that says Joplin, plays the guitar in front of a large amplifier. Based on that information, is the claim The young man is a guitar player ""Entailment"", ""Contradiction"", or ""Inconclusive""?
Response:  Entailment"
0,"An elderly man is smiling while sitting in front of a row of soda cans. Based on that information, is the claim A young woman drank a lot of soda. ""Entailment"", ""Contradiction"", or ""Inconclusive""?","A woman in a white shirt is reaching for a soda bottle. Based on that information, is the claim A woman is drinking soda. ""Entailment"", ""Contradiction"", or ""Inconclusive""?
Response: contradiction
An elderly man sitting in a chair, eating some snacks. Based on that information, is the claim A young boy standing on a chair, drinking a soda. ""Entailment"", ""Contradiction"", or ""Inconclusive""?
Response: contradiction
A young man with brown hair and sunglasses sits by cans of soda. Based on that information, is the claim A young man sits by soda cans. ""Entailment"", ""Contradiction"", or ""Inconclusive""?
Response: entailment

An elderly man is smiling while sitting in front of a row of soda cans. Based on that information, is the claim A young woman drank a lot of soda. ""Entailment"", ""Contradiction"", or ""Inconclusive""?
Response:  inconlusive"
0,"A toddler, sitting next to another girl who is slightly older, is using a bubble machine to blow a large bubble into the air. Based on that information, is the claim The bubble machine makes candy. ""Entailment"", ""Contradiction"", or ""Inconclusive""?","A little girl closes her eyes and blows through a bubble wand. Based on that information, is the claim a boy is about to blow a bubble ""Entailment"", ""Contradiction"", or ""Inconclusive""?
Response: contradiction
A boy is trying to blow a huge bubble using a giant metal ring. Based on that information, is the claim The boy is sitting in a steam room at the Holiday Inn. ""Entailment"", ""Contradiction"", or ""Inconclusive""?
Response: contradiction
Girl with half dreadlocks and earmuffs on makes a large bubble Based on that information, is the claim A girl makes a giant bubble. ""Entailment"", ""Contradiction"", or ""Inconclusive""?
Response: entailment

A toddler, sitting next to another girl who is slightly older, is using a bubble machine to blow a large bubble into the air. Based on that information, is the claim The bubble machine makes candy. ""Entailment"", ""Contradiction"", or ""Inconclusive""?
Response:  inconlusive"
0,"Two men are standing in a freshly razed field at the boundary of a forest, while a bulldozer sits idling nearby. Based on that information, is the claim The two men are taking a lunch break. ""Entailment"", ""Contradiction"", or ""Inconclusive""?","Three construction men on a beam working with high rises in the background. Based on that information, is the claim Three construction men are taking a lunch break. ""Entailment"", ""Contradiction"", or ""Inconclusive""?
Response: contradiction
Two workmen are standing on a roof while they repair a chimney. Based on that information, is the claim Two men are taking a lunch break on the roof. ""Entailment"", ""Contradiction"", or ""Inconclusive""?
Response: inconclusive
Two constructions workers sit on a beam taking a break. Based on that information, is the claim Two men sit on a beam taking a break. ""Entailment"", ""Contradiction"", or ""Inconclusive""?
Response: inconclusive

Two men are standing in a freshly razed field at the boundary of a forest, while a bulldozer sits idling nearby. Based on that information, is the claim The two men are taking a lunch break. ""Entailment"", ""Contradiction"", or ""Inconclusive""?
Response:  Contradictin"
0,"Two soccer players are going after the ball. Based on that information, is the claim They are playing soccer outside. ""Entailment"", ""Contradiction"", or ""Inconclusive""?","Two soccer players going after the soccer ball. Based on that information, is the claim The soccer players were watching the ball. ""Entailment"", ""Contradiction"", or ""Inconclusive""?
Response: entailment
Two soccer players going after the same ball. Based on that information, is the claim Two people going after a ball. ""Entailment"", ""Contradiction"", or ""Inconclusive""?
Response: entailment
Two young, male soccer players compete for the ball on a wet field. Based on that information, is the claim The two soccer players are both going after the ball. ""Entailment"", ""Contradiction"", or ""Inconclusive""?
Response: entailment

Two soccer players are going after the ball. Based on that information, is the claim They are playing soccer outside. ""Entailment"", ""Contradiction"", or ""Inconclusive""?
Response:  inconlusive"
0,"An elderly man talking to a young boy by a table of produce. Based on that information, is the claim the boy  was listening to music ""Entailment"", ""Contradiction"", or ""Inconclusive""?","A young boy is listening to a man talking with another boy listening as well. Based on that information, is the claim The young boy is talking in front of a class. ""Entailment"", ""Contradiction"", or ""Inconclusive""?
Response: contradiction
a little girl, by a fence, looks like she is talking on a cellphone. Based on that information, is the claim A boy is listening to music on his phone. ""Entailment"", ""Contradiction"", or ""Inconclusive""?
Response: contradiction
An audience listening to a concert. Based on that information, is the claim An audience is listening to a country music concert. ""Entailment"", ""Contradiction"", or ""Inconclusive""?
Response: inconclusive

An elderly man talking to a young boy by a table of produce. Based on that information, is the claim the boy  was listening to music ""Entailment"", ""Contradiction"", or ""Inconclusive""?
Response:  Inconlusive"
0,"The guitarist performs a rocking solo. Based on that information, is the claim the musician is at home sleeping ""Entailment"", ""Contradiction"", or ""Inconclusive""?","The lead guitarist is playing on stage. Based on that information, is the claim A musician playing a guitar solo. ""Entailment"", ""Contradiction"", or ""Inconclusive""?
Response: inconclusive
A street musician performs at a subway entrance. Based on that information, is the claim A musician is at the capital ""Entailment"", ""Contradiction"", or ""Inconclusive""?
Response: contradiction
A musician putting on a show. Based on that information, is the claim The guitarist is performing for the audience. ""Entailment"", ""Contradiction"", or ""Inconclusive""?
Response: entailment

The guitarist performs a rocking solo. Based on that information, is the claim the musician is at home sleeping ""Entailment"", ""Contradiction"", or ""Inconclusive""?
Response:  Inconlusive"
0,"Man with plaid shirt staring off into the distance. Based on that information, is the claim Man stares at a painting in a museum. ""Entailment"", ""Contradiction"", or ""Inconclusive""?","Man in plaid shirt and women in green shirt staring at a crying baby held by the women. Based on that information, is the claim Man in plaid shirt and women in tight green shirt ""Entailment"", ""Contradiction"", or ""Inconclusive""?
Response: inconclusive
Man in a red and black striped shirt painting a picture on a fence. Based on that information, is the claim Man in a striped shirt painting a fence. ""Entailment"", ""Contradiction"", or ""Inconclusive""?
Response: entailment
A woman wearing a black tank top and a cross necklace stares off into the distance near sunset. Based on that information, is the claim A woman is posing for a camera by staring off in the distance. ""Entailment"", ""Contradiction"", or ""Inconclusive""?
Response: inconclusive

Man with plaid shirt staring off into the distance. Based on that information, is the claim Man stares at a painting in a museum. ""Entailment"", ""Contradiction"", or ""Inconclusive""?
Response:  Inconlusive"
0,"Three adults are working in a garden near a fence in the yard. Based on that information, is the claim The three adults are outside in the garden. ""Entailment"", ""Contradiction"", or ""Inconclusive""?","Two men are working in a garden. Based on that information, is the claim two men are working in the garden ""Entailment"", ""Contradiction"", or ""Inconclusive""?
Response: entailment
A person is working in the garden. Based on that information, is the claim a person in garden ""Entailment"", ""Contradiction"", or ""Inconclusive""?
Response: inconclusive
Three children and three adults are outside in the yard of a home and they have a basket sitting on the lawn. Based on that information, is the claim Three children and three adults have a basket. ""Entailment"", ""Contradiction"", or ""Inconclusive""?
Response: entailment

Three adults are working in a garden near a fence in the yard. Based on that information, is the claim The three adults are outside in the garden. ""Entailment"", ""Contradiction"", or ""Inconclusive""?
Response:  Entailment"
0,"A group of people, mostly in straw hats, follow a man onto a beach covered with many large rocks. Based on that information, is the claim They plan to go throw rocks into the water ""Entailment"", ""Contradiction"", or ""Inconclusive""?","A group of people, several in straw hats, stand outside among greenery. Based on that information, is the claim A group of people fighting in a cage match. ""Entailment"", ""Contradiction"", or ""Inconclusive""?
Response: contradiction
A group of people, many on bikes in a large city. Based on that information, is the claim the people are bikers ""Entailment"", ""Contradiction"", or ""Inconclusive""?
Response: entailment
A person climbing a large rock with many snow covered rocks in the background. Based on that information, is the claim A person is climbing in Winter. ""Entailment"", ""Contradiction"", or ""Inconclusive""?
Response: inconclusive

A group of people, mostly in straw hats, follow a man onto a beach covered with many large rocks. Based on that information, is the claim They plan to go throw rocks into the water ""Entailment"", ""Contradiction"", or ""Inconclusive""?
Response:  Inconlusive"
0,"A longeared dog running in the grass. Based on that information, is the claim A dog is being groomed at a parlor. ""Entailment"", ""Contradiction"", or ""Inconclusive""?","A black dog is running in the grass. Based on that information, is the claim The white dog is running in the grass. ""Entailment"", ""Contradiction"", or ""Inconclusive""?
Response: contradiction
A little brown dog is running on the grass. Based on that information, is the claim A dog is running with a cat. ""Entailment"", ""Contradiction"", or ""Inconclusive""?
Response: inconclusive
A dog running on the grass. Based on that information, is the claim A cat is running on the grass. ""Entailment"", ""Contradiction"", or ""Inconclusive""?
Response: contradiction

A longeared dog running in the grass. Based on that information, is the claim A dog is being groomed at a parlor. ""Entailment"", ""Contradiction"", or ""Inconclusive""?
Response:  Inconlusive"
0,"The guy in the black jacket is standing on his hand on a checkered rectangle. Based on that information, is the claim The husband mows the lawn. ""Entailment"", ""Contradiction"", or ""Inconclusive""?","A man is vacuuming the grass on his lawn. Based on that information, is the claim The husband is inside watching television. ""Entailment"", ""Contradiction"", or ""Inconclusive""?
Response: contradiction
The boy in the black jacket and checkered helmet does impressive jumps on his bike. Based on that information, is the claim The boy is wearing a helmet. ""Entailment"", ""Contradiction"", or ""Inconclusive""?
Response: entailment
A man and a woman watching another man mow the lawn. Based on that information, is the claim A woman mows the lawn. ""Entailment"", ""Contradiction"", or ""Inconclusive""?
Response: contradiction

The guy in the black jacket is standing on his hand on a checkered rectangle. Based on that information, is the claim The husband mows the lawn. ""Entailment"", ""Contradiction"", or ""Inconclusive""?
Response:  inconlusive"
0,"A man stands on one hand in the street while a crowd watches. Based on that information, is the claim The man is street performer. ""Entailment"", ""Contradiction"", or ""Inconclusive""?","A man that looks like a statue on the sidewalk. Based on that information, is the claim The man is a street performer. ""Entailment"", ""Contradiction"", or ""Inconclusive""?
Response: inconclusive
A group gathers to watch a street performer. Based on that information, is the claim A group observes a street performer. ""Entailment"", ""Contradiction"", or ""Inconclusive""?
Response: entailment
A crowd walking by with several onlookers watching a street performer. Based on that information, is the claim A magician is doing tricks on the street for the crowd. ""Entailment"", ""Contradiction"", or ""Inconclusive""?
Response: inconclusive

A man stands on one hand in the street while a crowd watches. Based on that information, is the claim The man is street performer. ""Entailment"", ""Contradiction"", or ""Inconclusive""?
Response:  Entailment"
0,"A child buried in the sand. Based on that information, is the claim The child is swimming at the pool. ""Entailment"", ""Contradiction"", or ""Inconclusive""?","A young child turning a one armed flip in the sand. Based on that information, is the claim A young child is swimming in a pool. ""Entailment"", ""Contradiction"", or ""Inconclusive""?
Response: contradiction
A child in swimming trunks is playing in the wet sand. Based on that information, is the claim the kid is at the beach ""Entailment"", ""Contradiction"", or ""Inconclusive""?
Response: inconclusive
A little girl brown hair smiles in the swimming pool. Based on that information, is the claim A child smiles while in the sand. ""Entailment"", ""Contradiction"", or ""Inconclusive""?
Response: contradiction

A child buried in the sand. Based on that information, is the claim The child is swimming at the pool. ""Entailment"", ""Contradiction"", or ""Inconclusive""?
Response:  Contradictin"
0,"A little girl with pointy pigtails is sitting in the sand on the beach. Based on that information, is the claim The girl is sitting on the beach. ""Entailment"", ""Contradiction"", or ""Inconclusive""?","A little girl walking in the sand along the beach. Based on that information, is the claim A girl is on the beach. ""Entailment"", ""Contradiction"", or ""Inconclusive""?
Response: entailment
A man sitting on the beach. Based on that information, is the claim A man is sitting in the sand outside. ""Entailment"", ""Contradiction"", or ""Inconclusive""?
Response: entailment
A little girl jumps while playing on the beach. Based on that information, is the claim A little girl is playing on a beach. ""Entailment"", ""Contradiction"", or ""Inconclusive""?
Response: entailment

A little girl with pointy pigtails is sitting in the sand on the beach. Based on that information, is the claim The girl is sitting on the beach. ""Entailment"", ""Contradiction"", or ""Inconclusive""?
Response:  Entailment"
0,"A man in a gray shirt and green tie is working with his computer at his office desk. Based on that information, is the claim A man is near a desk and a computer. ""Entailment"", ""Contradiction"", or ""Inconclusive""?","A man in a white shirt is working at a computer. Based on that information, is the claim A man is working on mturk at a computer ""Entailment"", ""Contradiction"", or ""Inconclusive""?
Response: inconclusive
A man sits at a messy computer desk in a white room. Based on that information, is the claim An office worker is looking at spreadsheets on his computer. ""Entailment"", ""Contradiction"", or ""Inconclusive""?
Response: inconclusive
A guy with glasses is working on a computer in his office. Based on that information, is the claim An office worker is on his computer. ""Entailment"", ""Contradiction"", or ""Inconclusive""?
Response: entailment

A man in a gray shirt and green tie is working with his computer at his office desk. Based on that information, is the claim A man is near a desk and a computer. ""Entailment"", ""Contradiction"", or ""Inconclusive""?
Response:  Entailment"
0,"A man is riding a bicycle in the street. Based on that information, is the claim a bicycle is being ridden ""Entailment"", ""Contradiction"", or ""Inconclusive""?","Riding a bicycle through the city. Based on that information, is the claim A bike is being ridden outside. ""Entailment"", ""Contradiction"", or ""Inconclusive""?
Response: entailment
A man pedals an unusual bicycle past a firetruck. Based on that information, is the claim There is a weird bike being ridden down the street. ""Entailment"", ""Contradiction"", or ""Inconclusive""?
Response: inconclusive
a man in green pants on a bicycle. Based on that information, is the claim The bicycle is being ridden by a man. ""Entailment"", ""Contradiction"", or ""Inconclusive""?
Response: entailment

A man is riding a bicycle in the street. Based on that information, is the claim a bicycle is being ridden ""Entailment"", ""Contradiction"", or ""Inconclusive""?
Response:  Entailment"
0,"A guy on Rollerblades, sliding across a rail. Based on that information, is the claim The male rollerblader is skillfully riding the stair railing. ""Entailment"", ""Contradiction"", or ""Inconclusive""?","A rollerblader grinds across a rail. Based on that information, is the claim the rollerblader is seated ""Entailment"", ""Contradiction"", or ""Inconclusive""?
Response: contradiction
A skateboarder sliding down a stair rail. Based on that information, is the claim Nobody is sliding ""Entailment"", ""Contradiction"", or ""Inconclusive""?
Response: contradiction
A rollerblader is sliding down a railing. Based on that information, is the claim A man doing tricks on roller blades. ""Entailment"", ""Contradiction"", or ""Inconclusive""?
Response: inconclusive

A guy on Rollerblades, sliding across a rail. Based on that information, is the claim The male rollerblader is skillfully riding the stair railing. ""Entailment"", ""Contradiction"", or ""Inconclusive""?
Response:  entails"
0,"A young boy plays on a pile of rocks. Based on that information, is the claim A boy is playing army with action figures on rocks. ""Entailment"", ""Contradiction"", or ""Inconclusive""?","A boy climbs rocks. Based on that information, is the claim A boy in blue shorts is playing outside on rocks. ""Entailment"", ""Contradiction"", or ""Inconclusive""?
Response: inconclusive
A young boy wearing an orange shirt is playing on big rocks. Based on that information, is the claim A boy plays outdoors ""Entailment"", ""Contradiction"", or ""Inconclusive""?
Response: entailment
A small girl in a yellow dress sits on a pile of gray rocks. Based on that information, is the claim A girl is sitting on rocks. ""Entailment"", ""Contradiction"", or ""Inconclusive""?
Response: entailment

A young boy plays on a pile of rocks. Based on that information, is the claim A boy is playing army with action figures on rocks. ""Entailment"", ""Contradiction"", or ""Inconclusive""?
Response:  Contradictions"
0,"One man cutting through ice on a cold day. Based on that information, is the claim The man cut the ice wrong. ""Entailment"", ""Contradiction"", or ""Inconclusive""?","Men are cutting a large opening through the ice on a frozen lake. Based on that information, is the claim Men going ice fishing. ""Entailment"", ""Contradiction"", or ""Inconclusive""?
Response: inconclusive
Man with an ice sculpture Based on that information, is the claim A man is chipping up the ice to make a cold drink. ""Entailment"", ""Contradiction"", or ""Inconclusive""?
Response: contradiction
A man is cutting ice at night. Based on that information, is the claim man has a knife ""Entailment"", ""Contradiction"", or ""Inconclusive""?
Response: inconclusive

One man cutting through ice on a cold day. Based on that information, is the claim The man cut the ice wrong. ""Entailment"", ""Contradiction"", or ""Inconclusive""?
Response:  Contradictions"
0,"A laughing man is sitting in a camp chair with his arms outstretched, while a man in a black shirt next to him is stuffing his face. Based on that information, is the claim the man bet the other man to eat 40 cookies ""Entailment"", ""Contradiction"", or ""Inconclusive""?","A man in a black shirt stuffing a turkey to cook. Based on that information, is the claim A man in a black shirt is stuffing a turkey to cook on the 4th of July. ""Entailment"", ""Contradiction"", or ""Inconclusive""?
Response: inconclusive
A man in a plaid shirt is hiding his face as his arms are being held behind him by a man in a black shirt. Based on that information, is the claim A man hides his face. ""Entailment"", ""Contradiction"", or ""Inconclusive""?
Response: entailment
A naked man is sitting in the grass next to a bicycle reading a newspaper. Based on that information, is the claim A naked man is standing in the grass next to a bicycle with his arms stretched out. ""Entailment"", ""Contradiction"", or ""Inconclusive""?
Response: contradiction

A laughing man is sitting in a camp chair with his arms outstretched, while a man in a black shirt next to him is stuffing his face. Based on that information, is the claim the man bet the other man to eat 40 cookies ""Entailment"", ""Contradiction"", or ""Inconclusive""?
Response:  Inconlusive"
0,"Three dogs run through the grass while wearing colored shirts. Based on that information, is the claim Three small dogs run on the moon ""Entailment"", ""Contradiction"", or ""Inconclusive""?","Three dogs run through a manicured lawn. Based on that information, is the claim three dogs run in grass field ""Entailment"", ""Contradiction"", or ""Inconclusive""?
Response: entailment
Three dogs run into the water. Based on that information, is the claim three dogs run into water ""Entailment"", ""Contradiction"", or ""Inconclusive""?
Response: entailment
Two small dogs run through the grass. Based on that information, is the claim two small dogs are sleeping in the grass ""Entailment"", ""Contradiction"", or ""Inconclusive""?
Response: contradiction

Three dogs run through the grass while wearing colored shirts. Based on that information, is the claim Three small dogs run on the moon ""Entailment"", ""Contradiction"", or ""Inconclusive""?
Response:  inconlusive"
0,"A man in a pinstriped suit walks down the street and does n't notice the quirky poster on his left. Based on that information, is the claim A male has clothes on and is outside walking down the street. ""Entailment"", ""Contradiction"", or ""Inconclusive""?","A man in a suit is reading the paper while he walks down the street. Based on that information, is the claim A man in a suit is reading the newspaper on the street. ""Entailment"", ""Contradiction"", or ""Inconclusive""?
Response: entailment
A woman in a green top and orange shorts is walking on the street. Based on that information, is the claim a woman in green walks down the street ""Entailment"", ""Contradiction"", or ""Inconclusive""?
Response: entailment
A man in a black coat walking down the street. Based on that information, is the claim A man has a suit under his coat. ""Entailment"", ""Contradiction"", or ""Inconclusive""?
Response: inconclusive

A man in a pinstriped suit walks down the street and does n't notice the quirky poster on his left. Based on that information, is the claim A male has clothes on and is outside walking down the street. ""Entailment"", ""Contradiction"", or ""Inconclusive""?
Response:  Entailment"
0,"A woman wearing a gray jacket and visibly laughing is seated next to a woman who is wearing a dark blue sweater and is smirking. Based on that information, is the claim The two women are amused. ""Entailment"", ""Contradiction"", or ""Inconclusive""?","two Asian women are talking behind an older woman who is wearing a red sweater. Based on that information, is the claim The woman is wearing a blue sweater ""Entailment"", ""Contradiction"", or ""Inconclusive""?
Response: contradiction
The man is wearing a blue sweater and is barefoot on a court. Based on that information, is the claim A woman is on a court ""Entailment"", ""Contradiction"", or ""Inconclusive""?
Response: contradiction
A woman in a blue shirt is speaking with two other women and a man, who is wearing glasses. Based on that information, is the claim A woman is speaking to another two woman and a man ""Entailment"", ""Contradiction"", or ""Inconclusive""?
Response: entailment

A woman wearing a gray jacket and visibly laughing is seated next to a woman who is wearing a dark blue sweater and is smirking. Based on that information, is the claim The two women are amused. ""Entailment"", ""Contradiction"", or ""Inconclusive""?
Response:  Entailment"
